dataset,coluna,tipo_atual,tipo_alvo,n,nonnum,frac,lz,mn,mx
2010_tracts_pessoa,pessoa06_V026,int32,int32,303819,0,0,0,0,52
2010_tracts_pessoa,pessoa06_V027,int32,int32,303819,0,0,0,0,67
2010_tracts_pessoa,pessoa06_V028,int32,int32,303819,0,0,0,0,48
2010_tracts_pessoa,pessoa06_V029,int32,int32,303819,0,0,0,0,42
2010_tracts_pessoa,pessoa06_V030,int32,int32,303819,0,0,0,0,76
2010_tracts_pessoa,pessoa06_V031,int32,int32,303819,0,0,0,0,37
2010_tracts_pessoa,pessoa06_V032,int32,int32,303819,0,0,0,0,43
2010_tracts_pessoa,pessoa06_V033,int32,int32,303819,0,0,0,0,40
2010_tracts_pessoa,pessoa06_V034,int32,int32,303819,0,0,0,0,31
2010_tracts_pessoa,pessoa06_V035,int32,int32,303819,0,0,0,0,65
2010_tracts_pessoa,pessoa06_V036,int32,int32,303819,0,0,0,0,29
2010_tracts_pessoa,pessoa06_V037,int32,int32,303819,0,0,0,0,38
2010_tracts_pessoa,pessoa06_V038,int32,int32,303819,0,0,0,0,64
2010_tracts_pessoa,pessoa06_V039,int32,int32,303819,0,0,0,0,28
2010_tracts_pessoa,pessoa06_V040,int32,int32,303819,0,0,0,0,42
2010_tracts_pessoa,pessoa06_V041,int32,int32,303819,0,0,0,0,30
2010_tracts_pessoa,pessoa06_V042,int32,int32,303819,0,0,0,0,44
2010_tracts_pessoa,pessoa06_V043,int32,int32,303819,0,0,0,0,29
2010_tracts_pessoa,pessoa06_V044,int32,int32,303819,0,0,0,0,23
2010_tracts_pessoa,pessoa06_V045,int32,int32,303819,0,0,0,0,22
2010_tracts_pessoa,pessoa06_V046,int32,int32,303819,0,0,0,0,23
2010_tracts_pessoa,pessoa06_V047,int32,int32,303819,0,0,0,0,18
2010_tracts_pessoa,pessoa06_V048,int32,int32,303819,0,0,0,0,19
2010_tracts_pessoa,pessoa06_V049,int32,int32,303819,0,0,0,0,20
2010_tracts_pessoa,pessoa06_V050,int32,int32,303819,0,0,0,0,27
2010_tracts_pessoa,pessoa06_V051,int32,int32,303819,0,0,0,0,19
2010_tracts_pessoa,pessoa06_V052,int32,int32,303819,0,0,0,0,18
2010_tracts_pessoa,pessoa06_V053,int32,int32,303819,0,0,0,0,18
2010_tracts_pessoa,pessoa06_V054,int32,int32,303819,0,0,0,0,16
2010_tracts_pessoa,pessoa06_V055,int32,int32,303819,0,0,0,0,31
2010_tracts_pessoa,pessoa06_V056,int32,int32,303819,0,0,0,0,16
2010_tracts_pessoa,pessoa06_V057,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V058,int32,int32,303819,0,0,0,0,19
2010_tracts_pessoa,pessoa06_V059,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa06_V060,int32,int32,303819,0,0,0,0,24
2010_tracts_pessoa,pessoa06_V061,int32,int32,303819,0,0,0,0,16
2010_tracts_pessoa,pessoa06_V062,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V063,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V064,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa06_V065,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa06_V066,int32,int32,303819,0,0,0,0,9
2010_tracts_pessoa,pessoa06_V067,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa06_V068,int32,int32,303819,0,0,0,0,9
2010_tracts_pessoa,pessoa06_V069,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa06_V070,int32,int32,303819,0,0,0,0,6
2010_tracts_pessoa,pessoa06_V071,int32,int32,303819,0,0,0,0,21
2010_tracts_pessoa,pessoa06_V072,int32,int32,303819,0,0,0,0,2
2010_tracts_pessoa,pessoa06_V073,int32,int32,303819,0,0,0,0,3
2010_tracts_pessoa,pessoa06_V074,int32,int32,303819,0,0,0,0,3
2010_tracts_pessoa,pessoa06_V075,int32,int32,303819,0,0,0,0,3
2010_tracts_pessoa,pessoa06_V076,int32,int32,303819,0,0,0,0,3
2010_tracts_pessoa,pessoa06_V077,int32,int32,303819,0,0,0,0,2
2010_tracts_pessoa,pessoa06_V078,int32,int32,303819,0,0,0,0,3
2010_tracts_pessoa,pessoa06_V079,int32,int32,303819,0,0,0,0,4
2010_tracts_pessoa,pessoa06_V080,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa06_V081,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V082,int32,int32,303819,0,0,0,0,12
2010_tracts_pessoa,pessoa06_V083,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V084,int32,int32,303819,0,0,0,0,14
2010_tracts_pessoa,pessoa06_V085,int32,int32,303819,0,0,0,0,16
2010_tracts_pessoa,pessoa06_V086,int32,int32,303819,0,0,0,0,20
2010_tracts_pessoa,pessoa06_V087,int32,int32,303819,0,0,0,0,18
2010_tracts_pessoa,pessoa06_V088,int32,int32,303819,0,0,0,0,18
2010_tracts_pessoa,pessoa06_V089,int32,int32,303819,0,0,0,0,22
2010_tracts_pessoa,pessoa06_V090,int32,int32,303819,0,0,0,0,24
2010_tracts_pessoa,pessoa06_V091,int32,int32,303819,0,0,0,0,24
2010_tracts_pessoa,pessoa06_V092,int32,int32,303819,0,0,0,0,50
2010_tracts_pessoa,pessoa06_V093,int32,int32,303819,0,0,0,0,35
2010_tracts_pessoa,pessoa06_V094,int32,int32,303819,0,0,0,0,42
2010_tracts_pessoa,pessoa06_V095,int32,int32,303819,0,0,0,0,35
2010_tracts_pessoa,pessoa06_V096,int32,int32,303819,0,0,0,0,23
2010_tracts_pessoa,pessoa06_V097,int32,int32,303819,0,0,0,0,31
2010_tracts_pessoa,pessoa06_V098,int32,int32,303819,0,0,0,0,25
2010_tracts_pessoa,pessoa06_V099,int32,int32,303819,0,0,0,0,20
2010_tracts_pessoa,pessoa06_V100,int32,int32,303819,0,0,0,0,26
2010_tracts_pessoa,pessoa06_V101,int32,int32,303819,0,0,0,0,76
2010_tracts_pessoa,pessoa06_V102,int32,int32,303819,0,0,0,0,25
2010_tracts_pessoa,pessoa06_V103,int32,int32,303819,0,0,0,0,14
2010_tracts_pessoa,pessoa06_V104,int32,int32,303819,0,0,0,0,18
2010_tracts_pessoa,pessoa06_V105,int32,int32,303819,0,0,0,0,16
2010_tracts_pessoa,pessoa06_V106,int32,int32,303819,0,0,0,0,19
2010_tracts_pessoa,pessoa06_V107,int32,int32,303819,0,0,0,0,14
2010_tracts_pessoa,pessoa06_V108,int32,int32,303819,0,0,0,0,20
2010_tracts_pessoa,pessoa06_V109,int32,int32,303819,0,0,0,0,13
2010_tracts_pessoa,pessoa06_V110,int32,int32,303819,0,0,0,0,20
2010_tracts_pessoa,pessoa06_V111,int32,int32,303819,0,0,0,0,29
2010_tracts_pessoa,pessoa06_V112,int32,int32,303819,0,0,0,0,13
2010_tracts_pessoa,pessoa06_V113,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa06_V114,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa06_V115,int32,int32,303819,0,0,0,0,13
2010_tracts_pessoa,pessoa06_V116,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa06_V117,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa06_V118,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa06_V119,int32,int32,303819,0,0,0,0,12
2010_tracts_pessoa,pessoa06_V120,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V121,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V122,int32,int32,303819,0,0,0,0,9
2010_tracts_pessoa,pessoa06_V123,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa06_V124,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa06_V125,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V126,int32,int32,303819,0,0,0,0,9
2010_tracts_pessoa,pessoa06_V127,int32,int32,303819,0,0,0,0,9
2010_tracts_pessoa,pessoa06_V128,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa06_V129,int32,int32,303819,0,0,0,0,7
2010_tracts_pessoa,pessoa06_V130,int32,int32,303819,0,0,0,0,7
2010_tracts_pessoa,pessoa06_V131,int32,int32,303819,0,0,0,0,6
2010_tracts_pessoa,pessoa06_V132,int32,int32,303819,0,0,0,0,7
2010_tracts_pessoa,pessoa06_V133,int32,int32,303819,0,0,0,0,7
2010_tracts_pessoa,pessoa06_V134,int32,int32,303819,0,0,0,0,7
2010_tracts_pessoa,pessoa06_V135,int32,int32,303819,0,0,0,0,7
2010_tracts_pessoa,pessoa06_V136,int32,int32,303819,0,0,0,0,7
2010_tracts_pessoa,pessoa06_V137,int32,int32,303819,0,0,0,0,5
2010_tracts_pessoa,pessoa06_V138,int32,int32,303819,0,0,0,0,5
2010_tracts_pessoa,pessoa06_V139,int32,int32,303819,0,0,0,0,5
2010_tracts_pessoa,pessoa06_V140,int32,int32,303819,0,0,0,0,4
2010_tracts_pessoa,pessoa06_V141,int32,int32,303819,0,0,0,0,4
2010_tracts_pessoa,pessoa06_V142,int32,int32,303819,0,0,0,0,13
2010_tracts_pessoa,pessoa06_V143,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa06_V144,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa06_V145,int32,int32,303819,0,0,0,0,12
2010_tracts_pessoa,pessoa06_V146,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V147,int32,int32,303819,0,0,0,0,14
2010_tracts_pessoa,pessoa06_V148,int32,int32,303819,0,0,0,0,17
2010_tracts_pessoa,pessoa06_V149,int32,int32,303819,0,0,0,0,20
2010_tracts_pessoa,pessoa06_V150,int32,int32,303819,0,0,0,0,13
2010_tracts_pessoa,pessoa06_V151,int32,int32,303819,0,0,0,0,19
2010_tracts_pessoa,pessoa06_V152,int32,int32,303819,0,0,0,0,26
2010_tracts_pessoa,pessoa06_V153,int32,int32,303819,0,0,0,0,26
2010_tracts_pessoa,pessoa06_V154,int32,int32,303819,0,0,0,0,30
2010_tracts_pessoa,pessoa06_V155,int32,int32,303819,0,0,0,0,32
2010_tracts_pessoa,pessoa06_V156,int32,int32,303819,0,0,0,0,34
2010_tracts_pessoa,pessoa06_V157,int32,int32,303819,0,0,0,0,42
2010_tracts_pessoa,pessoa06_V158,int32,int32,303819,0,0,0,0,40
2010_tracts_pessoa,pessoa06_V159,int32,int32,303819,0,0,0,0,39
2010_tracts_pessoa,pessoa06_V160,int32,int32,303819,0,0,0,0,41
2010_tracts_pessoa,pessoa06_V161,int32,int32,303819,0,0,0,0,45
2010_tracts_pessoa,pessoa06_V162,int32,int32,303819,0,0,0,0,55
2010_tracts_pessoa,pessoa06_V163,int32,int32,303819,0,0,0,0,48
2010_tracts_pessoa,pessoa06_V164,int32,int32,303819,0,0,0,0,39
2010_tracts_pessoa,pessoa06_V165,int32,int32,303819,0,0,0,0,37
2010_tracts_pessoa,pessoa06_V166,int32,int32,303819,0,0,0,0,50
2010_tracts_pessoa,pessoa06_V167,int32,int32,303819,0,0,0,0,59
2010_tracts_pessoa,pessoa06_V168,int32,int32,303819,0,0,0,0,51
2010_tracts_pessoa,pessoa06_V169,int32,int32,303819,0,0,0,0,58
2010_tracts_pessoa,pessoa06_V170,int32,int32,303819,0,0,0,0,48
2010_tracts_pessoa,pessoa06_V171,int32,int32,303819,0,0,0,0,41
2010_tracts_pessoa,pessoa06_V172,int32,int32,303819,0,0,0,0,40
2010_tracts_pessoa,pessoa06_V173,int32,int32,303819,0,0,0,0,30
2010_tracts_pessoa,pessoa06_V174,int32,int32,303819,0,0,0,0,43
2010_tracts_pessoa,pessoa06_V175,int32,int32,303819,0,0,0,0,38
2010_tracts_pessoa,pessoa06_V176,int32,int32,303819,0,0,0,0,30
2010_tracts_pessoa,pessoa06_V177,int32,int32,303819,0,0,0,0,64
2010_tracts_pessoa,pessoa06_V178,int32,int32,303819,0,0,0,0,23
2010_tracts_pessoa,pessoa06_V179,int32,int32,303819,0,0,0,0,36
2010_tracts_pessoa,pessoa06_V180,int32,int32,303819,0,0,0,0,62
2010_tracts_pessoa,pessoa06_V181,int32,int32,303819,0,0,0,0,27
2010_tracts_pessoa,pessoa06_V182,int32,int32,303819,0,0,0,0,29
2010_tracts_pessoa,pessoa06_V183,int32,int32,303819,0,0,0,0,20
2010_tracts_pessoa,pessoa06_V184,int32,int32,303819,0,0,0,0,42
2010_tracts_pessoa,pessoa06_V185,int32,int32,303819,0,0,0,0,28
2010_tracts_pessoa,pessoa06_V186,int32,int32,303819,0,0,0,0,23
2010_tracts_pessoa,pessoa06_V187,int32,int32,303819,0,0,0,0,22
2010_tracts_pessoa,pessoa06_V188,int32,int32,303819,0,0,0,0,22
2010_tracts_pessoa,pessoa06_V189,int32,int32,303819,0,0,0,0,15
2010_tracts_pessoa,pessoa06_V190,int32,int32,303819,0,0,0,0,19
2010_tracts_pessoa,pessoa06_V191,int32,int32,303819,0,0,0,0,17
2010_tracts_pessoa,pessoa06_V192,int32,int32,303819,0,0,0,0,18
2010_tracts_pessoa,pessoa06_V193,int32,int32,303819,0,0,0,0,16
2010_tracts_pessoa,pessoa06_V194,int32,int32,303819,0,0,0,0,18
2010_tracts_pessoa,pessoa06_V195,int32,int32,303819,0,0,0,0,16
2010_tracts_pessoa,pessoa06_V196,int32,int32,303819,0,0,0,0,16
2010_tracts_pessoa,pessoa06_V197,int32,int32,303819,0,0,0,0,31
2010_tracts_pessoa,pessoa06_V198,int32,int32,303819,0,0,0,0,15
2010_tracts_pessoa,pessoa06_V199,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V200,int32,int32,303819,0,0,0,0,19
2010_tracts_pessoa,pessoa06_V201,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V202,int32,int32,303819,0,0,0,0,24
2010_tracts_pessoa,pessoa06_V203,int32,int32,303819,0,0,0,0,16
2010_tracts_pessoa,pessoa06_V204,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V205,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa06_V206,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa06_V207,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa06_V208,int32,int32,303819,0,0,0,0,9
2010_tracts_pessoa,pessoa06_V209,int32,int32,303819,0,0,0,0,7
2010_tracts_pessoa,pessoa06_V210,int32,int32,303819,0,0,0,0,7
2010_tracts_pessoa,pessoa06_V211,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa06_V212,int32,int32,303819,0,0,0,0,6
2010_tracts_pessoa,pessoa06_V213,int32,int32,303819,0,0,0,0,21
2010_tracts_pessoa,pessoa07_Situacao_setor,int32,int32,310114,0,0,0,1,8
2010_tracts_pessoa,pessoa07_V001,int32,int32,310114,0,0,0,0,152
2010_tracts_pessoa,pessoa07_V002,int32,int32,303819,0,0,0,0,155
2010_tracts_pessoa,pessoa07_V003,int32,int32,303819,0,0,0,0,95
2010_tracts_pessoa,pessoa07_V004,int32,int32,303819,0,0,0,0,118
2010_tracts_pessoa,pessoa07_V005,int32,int32,303819,0,0,0,0,131
2010_tracts_pessoa,pessoa07_V006,int32,int32,303819,0,0,0,0,117
2010_tracts_pessoa,pessoa07_V007,int32,int32,303819,0,0,0,0,160
2010_tracts_pessoa,pessoa07_V008,int32,int32,303819,0,0,0,0,158
2010_tracts_pessoa,pessoa07_V009,int32,int32,303819,0,0,0,0,109
2010_tracts_pessoa,pessoa07_V010,int32,int32,303819,0,0,0,0,118
2010_tracts_pessoa,pessoa07_V011,int32,int32,303819,0,0,0,0,116
2010_tracts_pessoa,pessoa07_V012,int32,int32,303819,0,0,0,0,146
2010_tracts_pessoa,pessoa07_V013,int32,int32,303819,0,0,0,0,124
2010_tracts_pessoa,pessoa07_V014,int32,int32,303819,0,0,0,0,112
2010_tracts_pessoa,pessoa07_V015,int32,int32,303819,0,0,0,0,97
2010_tracts_pessoa,pessoa07_V016,int32,int32,303819,0,0,0,0,127
2010_tracts_pessoa,pessoa07_V017,int32,int32,303819,0,0,0,0,121
2010_tracts_pessoa,pessoa07_V018,int32,int32,303819,0,0,0,0,134
2010_tracts_pessoa,pessoa07_V019,int32,int32,303819,0,0,0,0,98
2010_tracts_pessoa,pessoa07_V020,int32,int32,303819,0,0,0,0,126
2010_tracts_pessoa,pessoa07_V021,int32,int32,303819,0,0,0,0,95
2010_tracts_pessoa,pessoa07_V022,int32,int32,303819,0,0,0,0,104
2010_tracts_pessoa,pessoa07_V023,int32,int32,303819,0,0,0,0,60
2010_tracts_pessoa,pessoa07_V024,int32,int32,303819,0,0,0,0,81
2010_tracts_pessoa,pessoa07_V025,int32,int32,303819,0,0,0,0,72
2010_tracts_pessoa,pessoa07_V026,int32,int32,303819,0,0,0,0,50
2010_tracts_pessoa,pessoa07_V027,int32,int32,303819,0,0,0,0,50
2010_tracts_pessoa,pessoa07_V028,int32,int32,303819,0,0,0,0,96
2010_tracts_pessoa,pessoa07_V029,int32,int32,303819,0,0,0,0,88
2010_tracts_pessoa,pessoa07_V030,int32,int32,303819,0,0,0,0,41
2010_tracts_pessoa,pessoa07_V031,int32,int32,303819,0,0,0,0,57
2010_tracts_pessoa,pessoa07_V032,int32,int32,303819,0,0,0,0,35
2010_tracts_pessoa,pessoa07_V033,int32,int32,303819,0,0,0,0,52
2010_tracts_pessoa,pessoa07_V034,int32,int32,303819,0,0,0,0,25
2010_tracts_pessoa,pessoa07_V035,int32,int32,303819,0,0,0,0,36
2010_tracts_pessoa,pessoa07_V036,int32,int32,303819,0,0,0,0,35
2010_tracts_pessoa,pessoa07_V037,int32,int32,303819,0,0,0,0,35
2010_tracts_pessoa,pessoa07_V038,int32,int32,303819,0,0,0,0,23
2010_tracts_pessoa,pessoa07_V039,int32,int32,303819,0,0,0,0,26
2010_tracts_pessoa,pessoa07_V040,int32,int32,303819,0,0,0,0,29
2010_tracts_pessoa,pessoa07_V041,int32,int32,303819,0,0,0,0,35
2010_tracts_pessoa,pessoa07_V042,int32,int32,303819,0,0,0,0,46
2010_tracts_pessoa,pessoa07_V043,int32,int32,303819,0,0,0,0,36
2010_tracts_pessoa,pessoa07_V044,int32,int32,303819,0,0,0,0,43
2010_tracts_pessoa,pessoa07_V045,int32,int32,303819,0,0,0,0,50
2010_tracts_pessoa,pessoa07_V046,int32,int32,303819,0,0,0,0,55
2010_tracts_pessoa,pessoa07_V047,int32,int32,303819,0,0,0,0,43
2010_tracts_pessoa,pessoa07_V048,int32,int32,303819,0,0,0,0,44
2010_tracts_pessoa,pessoa07_V049,int32,int32,303819,0,0,0,0,33
2010_tracts_pessoa,pessoa07_V050,int32,int32,303819,0,0,0,0,40
2010_tracts_pessoa,pessoa07_V051,int32,int32,303819,0,0,0,0,98
2010_tracts_pessoa,pessoa07_V052,int32,int32,303819,0,0,0,0,84
2010_tracts_pessoa,pessoa07_V053,int32,int32,303819,0,0,0,0,92
2010_tracts_pessoa,pessoa07_V054,int32,int32,303819,0,0,0,0,56
2010_tracts_pessoa,pessoa07_V055,int32,int32,303819,0,0,0,0,99
2010_tracts_pessoa,pessoa07_V056,int32,int32,303819,0,0,0,0,85
2010_tracts_pessoa,pessoa07_V057,int32,int32,303819,0,0,0,0,46
2010_tracts_pessoa,pessoa07_V058,int32,int32,303819,0,0,0,0,44
2010_tracts_pessoa,pessoa07_V059,int32,int32,303819,0,0,0,0,45
2010_tracts_pessoa,pessoa07_V060,int32,int32,303819,0,0,0,0,56
2010_tracts_pessoa,pessoa07_V061,int32,int32,303819,0,0,0,0,64
2010_tracts_pessoa,pessoa07_V062,int32,int32,303819,0,0,0,0,48
2010_tracts_pessoa,pessoa07_V063,int32,int32,303819,0,0,0,0,54
2010_tracts_pessoa,pessoa07_V064,int32,int32,303819,0,0,0,0,43
2010_tracts_pessoa,pessoa07_V065,int32,int32,303819,0,0,0,0,39
2010_tracts_pessoa,pessoa07_V066,int32,int32,303819,0,0,0,0,41
2010_tracts_pessoa,pessoa07_V067,int32,int32,303819,0,0,0,0,41
2010_tracts_pessoa,pessoa07_V068,int32,int32,303819,0,0,0,0,46
2010_tracts_pessoa,pessoa07_V069,int32,int32,303819,0,0,0,0,31
2010_tracts_pessoa,pessoa07_V070,int32,int32,303819,0,0,0,0,27
2010_tracts_pessoa,pessoa07_V071,int32,int32,303819,0,0,0,0,28
2010_tracts_pessoa,pessoa07_V072,int32,int32,303819,0,0,0,0,32
2010_tracts_pessoa,pessoa07_V073,int32,int32,303819,0,0,0,0,23
2010_tracts_pessoa,pessoa07_V074,int32,int32,303819,0,0,0,0,24
2010_tracts_pessoa,pessoa07_V075,int32,int32,303819,0,0,0,0,24
2010_tracts_pessoa,pessoa07_V076,int32,int32,303819,0,0,0,0,25
2010_tracts_pessoa,pessoa07_V077,int32,int32,303819,0,0,0,0,23
2010_tracts_pessoa,pessoa07_V078,int32,int32,303819,0,0,0,0,17
2010_tracts_pessoa,pessoa07_V079,int32,int32,303819,0,0,0,0,17
2010_tracts_pessoa,pessoa07_V080,int32,int32,303819,0,0,0,0,19
2010_tracts_pessoa,pessoa07_V081,int32,int32,303819,0,0,0,0,18
2010_tracts_pessoa,pessoa07_V082,int32,int32,303819,0,0,0,0,18
2010_tracts_pessoa,pessoa07_V083,int32,int32,303819,0,0,0,0,13
2010_tracts_pessoa,pessoa07_V084,int32,int32,303819,0,0,0,0,12
2010_tracts_pessoa,pessoa07_V085,int32,int32,303819,0,0,0,0,18
2010_tracts_pessoa,pessoa07_V086,int32,int32,303819,0,0,0,0,13
2010_tracts_pessoa,pessoa07_V087,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa07_V088,int32,int32,303819,0,0,0,0,12
2010_tracts_pessoa,pessoa07_V089,int32,int32,303819,0,0,0,0,12
2010_tracts_pessoa,pessoa07_V090,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa07_V091,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa07_V092,int32,int32,303819,0,0,0,0,14
2010_tracts_pessoa,pessoa07_V093,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa07_V094,int32,int32,303819,0,0,0,0,9
2010_tracts_pessoa,pessoa07_V095,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa07_V096,int32,int32,303819,0,0,0,0,13
2010_tracts_pessoa,pessoa07_V097,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa07_V098,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa07_V099,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa07_V100,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa07_V101,int32,int32,303818,0,0,0,0,9
2010_tracts_pessoa,pessoa07_V102,int32,int32,303819,0,0,0,0,41
2010_tracts_pessoa,pessoa07_V103,int32,int32,303819,0,0,0,0,11
2010_tracts_pessoa,pessoa07_V104,int32,int32,303819,0,0,0,0,9
2010_tracts_pessoa,pessoa07_V105,int32,int32,303819,0,0,0,0,9
2010_tracts_pessoa,pessoa07_V106,int32,int32,303819,0,0,0,0,9
2010_tracts_pessoa,pessoa07_V107,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa07_V108,int32,int32,303819,0,0,0,0,12
2010_tracts_pessoa,pessoa07_V109,int32,int32,303819,0,0,0,0,15
2010_tracts_pessoa,pessoa07_V110,int32,int32,303819,0,0,0,0,17
2010_tracts_pessoa,pessoa07_V111,int32,int32,303819,0,0,0,0,21
2010_tracts_pessoa,pessoa07_V112,int32,int32,303819,0,0,0,0,17
2010_tracts_pessoa,pessoa07_V113,int32,int32,303819,0,0,0,0,18
2010_tracts_pessoa,pessoa07_V114,int32,int32,303819,0,0,0,0,22
2010_tracts_pessoa,pessoa07_V115,int32,int32,303819,0,0,0,0,19
2010_tracts_pessoa,pessoa07_V116,int32,int32,303819,0,0,0,0,17
2010_tracts_pessoa,pessoa07_V117,int32,int32,303819,0,0,0,0,14
2010_tracts_pessoa,pessoa07_V118,int32,int32,303819,0,0,0,0,15
2010_tracts_pessoa,pessoa07_V119,int32,int32,303819,0,0,0,0,12
2010_tracts_pessoa,pessoa07_V120,int32,int32,303819,0,0,0,0,13
2010_tracts_pessoa,pessoa07_V121,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa07_V122,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa07_V123,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa07_V124,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa07_V125,int32,int32,303819,0,0,0,0,6
2010_tracts_pessoa,pessoa07_V126,int32,int32,303819,0,0,0,0,8
2010_tracts_pessoa,pessoa07_V127,int32,int32,303819,0,0,0,0,10
2010_tracts_pessoa,pessoa07_V128,int32,int32,303819,0,0,0,0,9
2010_tracts_pessoa,pessoa07_V129,int32,int32,303819,0,0,0,0,6
2010_tracts_pessoa,pessoa07_V130,int32,int32,303819,0,0,0,0,12
2010_tracts_pessoa,pessoa07_V131,int32,int32,303819,0,0,0,0,4
2010_tracts_pessoa,pessoa07_V132,int32,int32,303819,0,0,0,0,7
2010_tracts_pessoa,pessoa07_V133,int32,int32,303819,0,0,0,0,5
2010_tracts_pessoa,pessoa07_V134,int32,int32,303819,0,0,0,0,5
2010_tracts_pessoa,pessoa07_V135,int32,int32,303819,0,0,0,0,7
2010_tracts_pessoa,pessoa07_V136,int32,int32,303819,0,0,0,0,4
2010_tracts_pessoa,pessoa07_V137,int32,int32,303819,0,0,0,0,4
2010_tracts_pessoa,pessoa07_V138,int32,int32,303819,0,0,0,0,5
2010_tracts_pessoa,pessoa07_V139,int32,int32,303819,0,0,0,0,3
2010_tracts_pessoa,pessoa07_V140,int32,int32,303819,0,0,0,0,4
2010_tracts_pessoa,pessoa07_V141,int32,int32,303819,0,0,0,0,3
2010_tracts_pessoa,pessoa07_V142,int32,int32,303819,0,0,0,0,5
2010_tracts_pessoa,pessoa07_V143,int32,int32,303819,0,0,0,0,7
2010_tracts_pessoa,pessoa07_V144,int32,int32,303819,0,0,0,0,4
2010_tracts_pessoa,pessoa07_V145,int32,int32,303819,0,0,0,0,2
2010_tracts_pessoa,pessoa07_V146,int32,int32,303819,0,0,0,0,2
2010_tracts_pessoa,pessoa07_V147,int32,int32,303819,0,0,0,0,6
2010_tracts_pessoa,pessoa07_V148,int32,int32,303819,0,0,0,0,3
2010_tracts_pessoa,pessoa07_V149,int32,int32,303819,0,0,0,0,2
2010_tracts_pessoa,pessoa07_V150,int32,int32,303819,0,0,0,0,2
2010_tracts_pessoa,pessoa07_V151,int32,int32,303819,0,0,0,0,4
2010_tracts_pessoa,pessoa07_V152,int32,int32,303819,0,0,0,0,4
2010_tracts_pessoa,pessoa07_V153,int32,int32,303819,0,0,0,0,15
2010_tracts_pessoa,pessoa07_V154,int32,int32,303819,0,0,0,0,80
2010_tracts_pessoa,pessoa07_V155,int32,int32,303819,0,0,0,0,81
2010_tracts_pessoa,pessoa07_V156,int32,int32,303819,0,0,0,0,50
2010_tracts_pessoa,pessoa07_V157,int32,int32,303819,0,0,0,0,60
2010_tracts_pessoa,pessoa07_V158,int32,int32,303819,0,0,0,0,68
2010_tracts_pessoa,pessoa07_V159,int32,int32,303819,0,0,0,0,58
